scenarioName,seriesName,period,value
Mitigation_CAP21_A25E65,FT_IND,2018,1.27291403588995
Mitigation_CAP21_A25E65,FT_IND,2019,1.25402068419549
Mitigation_CAP21_A25E65,FT_IND,2020,1.31242207945675
Mitigation_CAP21_A25E65,FT_IND,2021,1.32229245571831
Mitigation_CAP21_A25E65,FT_IND,2022,1.34983260194361
Mitigation_CAP21_A25E65,FT_IND,2023,1.37625304472832
Mitigation_CAP21_A25E65,FT_IND,2024,1.40167148228083
Mitigation_CAP21_A25E65,FT_IND,2025,1.42617820318691
Mitigation_CAP21_A25E65,FT_IND,2026,1.44987796255606
Mitigation_CAP21_A25E65,FT_IND,2027,1.47280159720233
Mitigation_CAP21_A25E65,FT_IND,2028,1.49511100369084
Mitigation_CAP21_A25E65,FT_IND,2029,1.51697150316779
Mitigation_CAP21_A25E65,FT_IND,2030,1.53837013591133
Mitigation_CAP21_A25E65,FT_IND,2031,1.55939800226666
Mitigation_CAP21_A25E65,FT_IND,2032,1.58003782703623
Mitigation_CAP21_A25E65,FT_IND,2033,1.60035060278842
Mitigation_CAP21_A25E65,FT_IND,2034,1.6203702046458
Mitigation_CAP21_A25E65,FT_IND,2035,1.64005303787283
Mitigation_CAP21_A25E65,FT_IND,2036,1.65938353521485
Mitigation_CAP21_A25E65,FT_IND,2037,1.67834346973887
Mitigation_CAP21_A25E65,FT_IND,2038,1.69692547396055
Mitigation_CAP21_A25E65,FT_IND,2039,1.71508419817806
Mitigation_CAP21_A25E65,FT_IND,2040,1.73279913227852
Mitigation_CAP21_A25E65,FT_IND,2041,1.7500667671265
Mitigation_CAP21_A25E65,FT_IND,2042,1.76685984254361
Mitigation_CAP21_A25E65,FT_IND,2043,1.78314067102251
Mitigation_CAP21_A25E65,FT_IND,2044,1.79882319042036
Mitigation_CAP21_A25E65,FT_IND,2045,1.81389389438093
Mitigation_CAP21_A25E65,FT_IND,2046,1.82835237855254
Mitigation_CAP21_A25E65,FT_IND,2047,1.84216974484001
Mitigation_CAP21_A25E65,FT_IND,2048,1.8553315760024
Mitigation_CAP21_A25E65,FT_IND,2049,1.86778071199924
Mitigation_CAP21_A25E65,FT_IND,2050,1.87952599736565
Mitigation_CAP21_A25E65,FT_SRV,2018,0.0269147378160001
Mitigation_CAP21_A25E65,FT_SRV,2019,0.0268568956544406
Mitigation_CAP21_A25E65,FT_SRV,2021,0.0021048646318303
Mitigation_CAP21_A25E65,FT_SRV,2022,0.0036033894438392
Mitigation_CAP21_A25E65,FT_SRV,2023,0.0044287578746955
Mitigation_CAP21_A25E65,FT_SRV,2024,0.0043052017315854
Mitigation_CAP21_A25E65,FT_SRV,2025,0.0039976873221864
Mitigation_CAP21_A25E65-BioImp,FT_IND,2018,1.27291403588995
Mitigation_CAP21_A25E65-BioImp,FT_IND,2019,1.25402068419549
Mitigation_CAP21_A25E65-BioImp,FT_IND,2020,1.31242207945675
Mitigation_CAP21_A25E65-BioImp,FT_IND,2021,1.32229245571831
Mitigation_CAP21_A25E65-BioImp,FT_IND,2022,1.34983260194361
Mitigation_CAP21_A25E65-BioImp,FT_IND,2023,1.37625304472832
Mitigation_CAP21_A25E65-BioImp,FT_IND,2024,1.40167148228083
Mitigation_CAP21_A25E65-BioImp,FT_IND,2025,1.42617820318691
Mitigation_CAP21_A25E65-BioImp,FT_IND,2026,1.44987796255606
Mitigation_CAP21_A25E65-BioImp,FT_IND,2027,1.47280159720233
Mitigation_CAP21_A25E65-BioImp,FT_IND,2028,1.49511100369084
Mitigation_CAP21_A25E65-BioImp,FT_IND,2029,1.51697150316779
Mitigation_CAP21_A25E65-BioImp,FT_IND,2030,1.53837013591133
Mitigation_CAP21_A25E65-BioImp,FT_IND,2031,1.55939800226666
Mitigation_CAP21_A25E65-BioImp,FT_IND,2032,1.58003782703623
Mitigation_CAP21_A25E65-BioImp,FT_IND,2033,1.60035060278842
Mitigation_CAP21_A25E65-BioImp,FT_IND,2034,1.6203702046458
Mitigation_CAP21_A25E65-BioImp,FT_IND,2035,1.64005303787282
Mitigation_CAP21_A25E65-BioImp,FT_IND,2036,1.65938353521485
Mitigation_CAP21_A25E65-BioImp,FT_IND,2037,1.67834346973886
Mitigation_CAP21_A25E65-BioImp,FT_IND,2038,1.69692547396055
Mitigation_CAP21_A25E65-BioImp,FT_IND,2039,1.71508419817806
Mitigation_CAP21_A25E65-BioImp,FT_IND,2040,1.73279913227852
Mitigation_CAP21_A25E65-BioImp,FT_IND,2041,1.7500667671265
Mitigation_CAP21_A25E65-BioImp,FT_IND,2042,1.76685984254361
Mitigation_CAP21_A25E65-BioImp,FT_IND,2043,1.78314067102251
Mitigation_CAP21_A25E65-BioImp,FT_IND,2044,1.79882319042036
Mitigation_CAP21_A25E65-BioImp,FT_IND,2045,1.81389389438093
Mitigation_CAP21_A25E65-BioImp,FT_IND,2046,1.82835237855254
Mitigation_CAP21_A25E65-BioImp,FT_IND,2047,1.84216974484001
Mitigation_CAP21_A25E65-BioImp,FT_IND,2048,1.8553315760024
Mitigation_CAP21_A25E65-BioImp,FT_IND,2049,1.86778071199924
Mitigation_CAP21_A25E65-BioImp,FT_IND,2050,1.87952599736565
Mitigation_CAP21_A25E65-BioImp,FT_SRV,2018,0.0269147378160001
Mitigation_CAP21_A25E65-BioImp,FT_SRV,2019,0.0268568956544406
Mitigation_CAP21_A25E65-BioImp,FT_SRV,2021,0.0021048646318303
Mitigation_CAP21_A25E65-BioImp,FT_SRV,2022,0.0036033894438392
