scenarioName,seriesName,period,value
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2018,9.44152172922691
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2019,2.999501868182927
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2020,0.122083837714842
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2021,0.621381082946028
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2022,0.8731139267892577
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2023,1.829720892776963
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2024,4.207538781774983
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2025,1.145567679171861
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2026,5.541137588978783
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2027,5.574752454091813
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2028,5.6083810228841955
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2029,5.642030216099955
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2030,5.675706337992551
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2031,5.692602362165113
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2032,5.710066747614681
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2033,5.7278790370533335
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2034,5.493473723085616
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2035,0.395797485184418
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2036,0.164047496096336
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2042,0.0327210375212331
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2043,0.6403380479263898
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2044,0.6594030683445845
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2045,0.656426497289489
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2046,0.6792407019396561
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2047,0.8177653186084255
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2048,1.0040223820475054
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2049,1.2798527432214586
Mitigation_CAP21_A25E65,SEAI_BIOENERGY,2050,1.5314533562486017
Mitigation_CAP21_A25E65,SEAI_COAL,2018,35.213130634659905
Mitigation_CAP21_A25E65,SEAI_COAL,2019,30.7005627847507
Mitigation_CAP21_A25E65,SEAI_COAL,2020,22.3251751417229
Mitigation_CAP21_A25E65,SEAI_COAL,2021,13.77820963406618
Mitigation_CAP21_A25E65,SEAI_COAL,2022,13.79578792363035
Mitigation_CAP21_A25E65,SEAI_COAL,2023,28.9351621337382
Mitigation_CAP21_A25E65,SEAI_COAL,2024,11.197579216432441
Mitigation_CAP21_A25E65,SEAI_COAL,2025,10.34821698233485
Mitigation_CAP21_A25E65,SEAI_COAL,2026,8.18481715437731
Mitigation_CAP21_A25E65,SEAI_COAL,2027,8.20089262001538
Mitigation_CAP21_A25E65,SEAI_COAL,2028,7.475980121010171
Mitigation_CAP21_A25E65,SEAI_COAL,2029,6.4613275178899405
Mitigation_CAP21_A25E65,SEAI_COAL,2030,5.44635905271491
Mitigation_CAP21_A25E65,SEAI_COAL,2031,5.46113301622533
Mitigation_CAP21_A25E65,SEAI_COAL,2032,5.51470056357002
Mitigation_CAP21_A25E65,SEAI_COAL,2033,5.56839434713011
Mitigation_CAP21_A25E65,SEAI_COAL,2034,5.6228206279378
Mitigation_CAP21_A25E65,SEAI_COAL,2035,5.67680111554572
Mitigation_CAP21_A25E65,SEAI_COAL,2036,5.73090890055196
Mitigation_CAP21_A25E65,SEAI_COAL,2037,5.7750800167348
Mitigation_CAP21_A25E65,SEAI_COAL,2038,5.81921829829191
Mitigation_CAP21_A25E65,SEAI_COAL,2039,5.86330108695851
Mitigation_CAP21_A25E65,SEAI_COAL,2040,5.9073208407451
Mitigation_CAP21_A25E65,SEAI_COAL,2041,5.95128019547723
Mitigation_CAP21_A25E65,SEAI_COAL,2042,5.98801287991123
Mitigation_CAP21_A25E65,SEAI_COAL,2043,5.99598569318604
Mitigation_CAP21_A25E65,SEAI_COAL,2044,5.68587267497152
Mitigation_CAP21_A25E65,SEAI_COAL,2045,5.37191274078554
Mitigation_CAP21_A25E65,SEAI_COAL,2046,5.05408233858941
Mitigation_CAP21_A25E65,SEAI_COAL,2047,4.73239711262185
Mitigation_CAP21_A25E65,SEAI_COAL,2048,3.5350980520153
Mitigation_CAP21_A25E65,SEAI_COAL,2049,1.89876813355381
Mitigation_CAP21_A25E65,SEAI_COAL,2050,1.19100570596687
Mitigation_CAP21_A25E65,SEAI_ELECTRICITY,2018,5.838518424182399
Mitigation_CAP21_A25E65,SEAI_ELECTRICITY,2020,6.422370266600661
Mitigation_CAP21_A25E65,SEAI_ELECTRICITY,2021,6.422370266600635
